current_season_start	current_season_end	other_season_start	other_season_end	distance_map	current_strain	mean_distance
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Hawaii/38/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Alaska/44/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Arizona/47/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Iowa/26/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Russia/329/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/SierraLeone/193/2017	2.08
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Zhejiang-Shangcheng/1153/2018	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Wisconsin/326/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/HongKong/4822/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Shanghai-Chongming/1906/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/HongKong/4994/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/HongKong/4818/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Hawaii/52/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Taiwan/1443/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Ekaterinburg/RII-4740S/2018	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Congo/319/2018	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Qinghai-Chengdong/1768/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/SouthDakota/31/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Sapporo/75/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Fujian-Licheng/1729/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Beijing-Haidian/14/2018	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Singapore/GP2439/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Osaka/177/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Alaska/36/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Cameroon/4372/2018	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Stockholm/29/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/SouthAfrica/R06787/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Cameroon/9402/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Cameroon/9760/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Missouri/29/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Niger/5297/2017	2.09
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Niger/5311/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Ethiopia/1877/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Wisconsin/322/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Cardiff/7156/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Ethiopia/2458/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/SriLanka/72/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Brazil/8285/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Togo/1046/2017	3.09
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Ghana/2717/2017	2.09
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Thailand/46/2017	2.09
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Honduras/477/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Honduras/506/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/California/65/2017	2.08
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Honduras/482/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Bolivia/1/2018	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Honduras/504/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Yunnan-Xianggelila/1708/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Busan/747/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Iwate/68/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/NewZealand/883/2017	2.09
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/NewZealand/1102/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Alberta/RV2280/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/NewZealand/1419/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/England/73040630/2017	2.09
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Yunnan-Hongta/1769/2017	1.10
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Vietnam/GHS798/2017	2.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/California/106/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/California/104/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/PuertoRico/12/2018	2.09
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Wisconsin/323/2017	2.40
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Colombia/6434/2017	2.40
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Uppsala/2/2017	2.40
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Panama/322597/2017	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Macau/601326/2018	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Kanagawa/AC1736/2018	2.87
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Kanagawa/IC1725/2018	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Chanthaburi/2445/2017	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/HongKong/4824/2017	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Brisbane/45/2018	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/HongKong/4184/2017	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/HongKong/4983/2017	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Macau/603706/2017	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Guizhou-Nanming/1958/2018	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Tokyo/17351/2017	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Kaliningrad/41/2018	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Nantes/1441/2017	1.88
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Bulgaria/243/2018	2.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Brazil/485/2017	3.70
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Sundsvall/27/2017	3.70
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/SantaCatarina/918/2017	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Alberta/RV2835/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Ontario/RV2108/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/BasseNormandie/1144/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Maryland/7/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Indiana/8/2018	3.11
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Pernambuco/151608-IEC/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Delaware/30/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Maine/30/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Idaho/17/2018	3.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Wisconsin/92/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Wisconsin/91/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/NorthDakota/23/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Jamaica/5431/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/England/538/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Kansas/15/2017	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Kansas/14/2017	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/DistrictOfColumbia/7/2017	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/PuertoRico/17/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Maryland/42/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Bayern/47/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/WestVirginia/23/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Pennsylvania/79/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Iowa/50/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Iowa/53/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Indiana/26/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Arizona/36/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Iowa/54/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Dakar/29/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Texas/2/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Massachusetts/1/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/DistrictOfColumbia/21/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Mexico/735/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Mexico/741/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Dakar/25/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/England/540/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Minnesota/38/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/DistrictOfColumbia/20/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Maryland/38/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/DistrictOfColumbia/23/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/NorthCarolina/38/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Pennsylvania/78/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Virginia/50/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Minnesota/39/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Dakar/28/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Quebec/RV2946/2018	2.71
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Busan/750/2017	3.09
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Mahasarakham/123/2017	2.09
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Idaho/26/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Brisbane/89/2018	3.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Congo/467/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Congo/553/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Brazil/4729/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Wisconsin/324/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Montana/31/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Iowa/37/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Nevada/24/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Utah/2/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/CostaRica/6684/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Pakistan/199/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Florida/58/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Mississippi/30/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Stockholm/57/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/PuertoRico/36/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Pennsylvania/265/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Ohio/22/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Florida/63/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Texas/5/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Jamaica/4237/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Colorado/2/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Nevada/21/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Nevada/23/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/California/18/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/NewYork/39/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Panama/322621/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/CostaRica/5406/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Moscow/149/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Kansas/8/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Massachusetts/3/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Iceland/95/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Florida/100/2017	2.14
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Arkhangelsk/29/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Guatemala/143/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Tyumen/RII-01/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Dunedin/1/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/HongKong/675/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Dnipro/416/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Fujian-Tongan/1542/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Panama/322600/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Nebraska/7/2017	2.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Cardiff/4045/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Mexico/983/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Brazil/6029/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Brazil/1445/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/PuertoRico/21/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Guyane/529/2018	2.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Oklahoma/8/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/California/72/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Mexico/527/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/SouthCarolina/19/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Texas/289/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Jamaica/6188/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Florida/56/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Texas/80/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Texas/325/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Ohio/47/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Michigan/78/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Ecuador/103/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Bolivia/150/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Montana/23/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Switzerland/8060/2017	2.14
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Switzerland/8060/2017-egg	2.14
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Michigan/274/2017	1.99
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Suriname/2326/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Arizona/50/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Guyane/23/2018	2.14
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Suriname/2354/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Guyane/499/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Guyane/8/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Louisiana/51/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Argentina/2076/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Argentina/2115/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Swansea/5352/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Texas/298/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Michigan/306/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Nebraska/20/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Saskatchewan/RV2709/2018	2.14
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Bretagne/1413/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Bretagne/1565/2017-egg	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Brisbane/1000/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Syktyvkar/RII-4624S/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Alberta/RV2335/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/California/96/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Missouri/42/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Guyane/663/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Guyane/666/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Delaware/42/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Tennessee/62/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/SaintLucia/638/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Florida/104/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/England/73300573/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Nagano/2283/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Missouri/4/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/California/83/2017	2.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/California/84/2017	2.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Michigan/299/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/WestVirginia/27/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Connecticut/39/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Argentina/2069/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/LaSerena/61435/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Alaska/43/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Alaska/46/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Alaska/49/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Alaska/50/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Utah/35/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Wyoming/25/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Montana/20/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/SouthDakota/7/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Sydney/224/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Arkansas/31/2017	2.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Wyoming/20/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Maryland/89/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Newfoundland/RV1805/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Newfoundland/RV1529/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Newfoundland/RV1812/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Newfoundland/RV2272/2018	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Maryland/40/2017	1.15
2017-07-01	2018-07-01	2017-07-01	2018-07-01	bhatt_nonepitope	A/Pennsylvania/271/2017	1.15
